Suite, Netcdf File, Size, Size (bytes)
u-ch427-n512-max18-mf-ens00,,,,
, test-m01s03i261.nc, 433M , 453052025 ,442440
, test-m01s03i293.nc, 433M , 453052285 ,442440
, test-m01s03i296.nc, 433M , 453052289 ,442440
, test-m01s03i297.nc, 433M , 453052291 ,442440
, test-m01s03i298.nc, 433M , 453052277 ,442440
, test-m01s03i304.nc, 433M , 453051965 ,442440
, test-m01s03i305.nc, 433M , 453052207 ,442440
, test-m01s03i306.nc, 433M , 453051965 ,442440
, test-m01s03i307.nc, 433M , 453052215 ,442440
, test-m01s03i308.nc, 433M , 453051968 ,442440
, test-m01s03i309.nc, 433M , 453051956 ,442440
, test-m01s03i310.nc, 433M , 453051941 ,442440
, test-m01s03i332.nc, 433M , 453052262 ,442440
, test-m01s03i340.nc, 433M , 453051950 ,442440
, test-m01s03i353.nc, 433M , 453051995 ,442440
, test-m01s03i365.nc, 433M , 453641805 ,443016
, test-m01s03i366.nc, 433M , 453641805 ,443016
, test-m01s03i367.nc, 433M , 453641802 ,443016
, test-m01s03i392.nc, 433M , 453051973 ,442440
, test-m01s03i394.nc, 433M , 453641804 ,443016
, test-m01s03i395.nc, 433M , 453052242 ,442440
, test-m01s03i662.nc, 433M , 453051992 ,442440
, test-m01s03i663.nc, 433M , 453051992 ,442440
, test-m01s04i203.nc, 433M , 453052281 ,442440
, test-m01s04i204.nc, 433M , 453052281 ,442440
, test-m01s05i205.nc, 433M , 453052281 ,442440
, test-m01s05i206.nc, 433M , 453052281 ,442440
, test-m01s05i214.nc, 433M , 453052210 ,442440
, test-m01s05i215.nc, 433M , 453052210 ,442440
, test-m01s05i216.nc, 433M , 453052215 ,442440
, test-m01s05i231.nc, 433M , 453051968 ,442440
, test-m01s05i232.nc, 433M , 453051956 ,442440
, test-m01s05i269.nc, 433M , 453052219 ,442440
, test-m01s05i270.nc, 433M , 453051944 ,442440
, test-m01s05i272.nc, 433M , 453051950 ,442440
, test-m01s05i277.nc, 433M , 453051995 ,442440
, test-m01s05i278.nc, 433M , 453051995 ,442440
, test-m01s05i279.nc, 433M , 453051995 ,442440
, test-m01s08i023.nc, 433M , 453052204 ,442440
, test-m01s08i208.nc, 433M , 453052255 ,442440
, test-m01s08i209.nc, 433M , 453052252 ,442440
, test-m01s08i231.nc, 433M , 453052279 ,442440
, test-m01s08i233.nc, 433M , 453052280 ,442440
, test-m01s08i234.nc, 433M , 453052216 ,442440
, test-m01s08i235.nc, 433M , 453052279 ,442440
, test-m01s15i215.nc, 433M , 453641998 ,443016
, test-m01s16i222.nc, 433M , 453052173 ,442440
, test-m01s30i402.nc, 433M , 453051989 ,442440
, test-m01s30i403.nc, 433M , 453051968 ,442440
, test-m01s30i404.nc, 433M , 453052265 ,442440
, test-m01s30i405.nc, 433M , 453052268 ,442440
, test-m01s30i406.nc, 433M , 453051809 ,442440
, test-m01s30i407.nc, 433M , 453051992 ,442440
, test-m01s30i408.nc, 433M , 453051992 ,442440
, test-m01s30i419.nc, 433M , 453051971 ,442440
, test-m01s30i420.nc, 433M , 453051990 ,442440
, test-m01s30i421.nc, 433M , 453051989 ,442440
, test-m01s30i428.nc, 433M , 453051992 ,442440
, test-m01s30i429.nc, 433M , 453051992 ,442440
u-ch427-n512-max18-mf-ens05,,Total Size,50747144379,49558464

Suite, Netcdf File, Size, Size (bytes)
u-ch427-n512-max18-mf-ens06, test-m01s00i023.nc, 481M , 503383848 ,491592
, test-m01s00i024.nc, 481M , 503383612 ,491592
, test-m01s00i025.nc, 481M , 503383627 ,491592
, test-m01s00i028.nc, 481M , 503383922 ,491592
, test-m01s00i029.nc, 481M , 504039027 ,492232
, test-m01s00i030.nc, 481M , 503383865 ,491592
, test-m01s00i031.nc, 481M , 503383618 ,491592
, test-m01s00i032.nc, 481M , 503383911 ,491592
, test-m01s00i033.nc, 481M , 503383850 ,491592
, test-m01s00i409.nc, 481M , 503383870 ,491592
, test-m01s00i507.nc, 481M , 503383917 ,491592
, test-m01s00i508.nc, 481M , 503383579 ,491592
, test-m01s00i509.nc, 481M , 503383893 ,491592
, test-m01s01i201.nc, 481M , 503383922 ,491592
, test-m01s01i203.nc, 481M , 503383922 ,491592
, test-m01s01i207.nc, 481M , 503383913 ,491592
, test-m01s01i208.nc, 481M , 503383453 ,491592
, test-m01s01i209.nc, 481M , 503383670 ,491592
, test-m01s01i210.nc, 481M , 503383722 ,491592
, test-m01s01i211.nc, 481M , 503383543 ,491592
, test-m01s01i235.nc, 481M , 503383922 ,491592
, test-m01s01i245.nc, 481M , 503383640 ,491592
, test-m01s01i246.nc, 481M , 503383627 ,491592
, test-m01s01i254.nc, 481M , 503383639 ,491592
, test-m01s01i255.nc, 481M , 503383625 ,491592
, test-m01s01i260.nc, 481M , 503383628 ,491592
, test-m01s01i280.nc, 481M , 503383640 ,491592
, test-m01s01i281.nc, 481M , 503383626 ,491592
, test-m01s01i298.nc, 481M , 503383621 ,491592
, test-m01s01i299.nc, 481M , 503383623 ,491592
, test-m01s02i201.nc, 481M , 503383913 ,491592
, test-m01s02i203.nc, 481M , 503383921 ,491592
, test-m01s02i204.nc, 481M , 503383612 ,491592
, test-m01s02i205.nc, 481M , 503383452 ,491592
, test-m01s02i206.nc, 481M , 503383669 ,491592
, test-m01s02i207.nc, 481M , 503383920 ,491592
, test-m01s02i208.nc, 481M , 503383721 ,491592
, test-m01s03i201.nc, 481M , 503383916 ,491592
, test-m01s03i217.nc, 481M , 503383920 ,491592
, test-m01s03i223.nc, 481M , 503383930 ,491592
, test-m01s03i224.nc, 481M , 503383665 ,491592
, test-m01s03i225.nc, 481M , 504039272 ,492232
, test-m01s03i226.nc, 481M , 504039273 ,492232
, test-m01s03i227.nc, 481M , 504039225 ,492232
, test-m01s03i228.nc, 481M , 503383920 ,491592
, test-m01s03i231.nc, 481M , 503383631 ,491592
, test-m01s03i232.nc, 481M , 503383643 ,491592
, test-m01s03i234.nc, 481M , 503383918 ,491592
, test-m01s03i235.nc, 481M , 503383628 ,491592
, test-m01s03i236.nc, 481M , 503383890 ,491592
, test-m01s03i237.nc, 481M , 503383850 ,491592
, test-m01s03i245.nc, 481M , 503383849 ,491592
, test-m01s03i258.nc, 481M , 503383914 ,491592
, test-m01s03i261.nc, 481M , 503383673 ,491592
, test-m01s03i293.nc, 481M , 503383933 ,491592
, test-m01s03i296.nc, 481M , 503383937 ,491592
, test-m01s03i297.nc, 481M , 503383939 ,491592
, test-m01s03i298.nc, 481M , 503383925 ,491592
, test-m01s03i304.nc, 481M , 503383613 ,491592
, test-m01s03i305.nc, 481M , 503383855 ,491592
, test-m01s03i306.nc, 481M , 503383613 ,491592
, test-m01s03i307.nc, 481M , 503383863 ,491592
, test-m01s03i308.nc, 481M , 503383616 ,491592
, test-m01s03i309.nc, 481M , 503383604 ,491592
, test-m01s03i310.nc, 481M , 503383589 ,491592
, test-m01s03i332.nc, 481M , 503383910 ,491592
, test-m01s03i340.nc, 481M , 503383598 ,491592
, test-m01s03i353.nc, 481M , 503383643 ,491592
, test-m01s03i365.nc, 481M , 504038989 ,492232
, test-m01s03i366.nc, 481M , 504038989 ,492232
, test-m01s03i367.nc, 481M , 504038986 ,492232
, test-m01s03i392.nc, 481M , 503383621 ,491592
, test-m01s03i394.nc, 481M , 504038988 ,492232
, test-m01s03i395.nc, 481M , 503383890 ,491592
, test-m01s03i662.nc, 481M , 503383640 ,491592
, test-m01s03i663.nc, 481M , 503383640 ,491592
, test-m01s04i203.nc, 481M , 503383929 ,491592
, test-m01s04i204.nc, 481M , 503383929 ,491592
, test-m01s05i205.nc, 481M , 503383929 ,491592
, test-m01s05i206.nc, 481M , 503383929 ,491592
, test-m01s05i214.nc, 481M , 503383858 ,491592
, test-m01s05i215.nc, 481M , 503383858 ,491592
, test-m01s05i216.nc, 481M , 503383863 ,491592
, test-m01s05i231.nc, 481M , 503383616 ,491592
, test-m01s05i232.nc, 481M , 503383604 ,491592
, test-m01s05i269.nc, 481M , 503383867 ,491592
, test-m01s05i270.nc, 481M , 503383592 ,491592
, test-m01s05i272.nc, 481M , 503383598 ,491592
, test-m01s05i277.nc, 481M , 503383643 ,491592
, test-m01s05i278.nc, 481M , 503383643 ,491592
, test-m01s05i279.nc, 481M , 503383643 ,491592
, test-m01s08i023.nc, 481M , 503383852 ,491592
, test-m01s08i208.nc, 481M , 503383903 ,491592
, test-m01s08i209.nc, 481M , 503383900 ,491592
, test-m01s08i231.nc, 481M , 503383927 ,491592
, test-m01s08i233.nc, 481M , 503383928 ,491592
, test-m01s08i234.nc, 481M , 503383864 ,491592
, test-m01s08i235.nc, 481M , 503383927 ,491592
, test-m01s15i215.nc, 481M , 504039182 ,492232
, test-m01s16i222.nc, 481M , 503383821 ,491592
, test-m01s30i402.nc, 481M , 503383637 ,491592
, test-m01s30i403.nc, 481M , 503383616 ,491592
, test-m01s30i404.nc, 481M , 503383913 ,491592
, test-m01s30i405.nc, 481M , 503383916 ,491592
, test-m01s30i406.nc, 481M , 503383457 ,491592
, test-m01s30i407.nc, 481M , 503383640 ,491592
, test-m01s30i408.nc, 481M , 503383640 ,491592
, test-m01s30i419.nc, 481M , 503383619 ,491592
, test-m01s30i420.nc, 481M , 503383638 ,491592
, test-m01s30i421.nc, 481M , 503383637 ,491592
, test-m01s30i428.nc, 481M , 503383640 ,491592
, test-m01s30i429.nc, 481M , 503383640 ,491592
u-ch427-n512-max18-mf-ens06,,Total Size,56384878779,55064064

Suite, Netcdf File, Size, Size (bytes)
u-ch427-n512-max18-mf-ens07, test-m01s00i023.nc, 529M , 553715496 ,540744
, test-m01s00i024.nc, 529M , 553715260 ,540744
, test-m01s00i025.nc, 529M , 553715275 ,540744
, test-m01s00i028.nc, 529M , 553715570 ,540744
, test-m01s00i029.nc, 529M , 554436211 ,541448
, test-m01s00i030.nc, 529M , 553715513 ,540744
, test-m01s00i031.nc, 529M , 553715266 ,540744
, test-m01s00i032.nc, 529M , 553715559 ,540744
, test-m01s00i033.nc, 529M , 553715498 ,540744
, test-m01s00i409.nc, 529M , 553715518 ,540744
, test-m01s00i507.nc, 529M , 553715565 ,540744
, test-m01s00i508.nc, 529M , 553715227 ,540744
, test-m01s00i509.nc, 529M , 553715541 ,540744
, test-m01s01i201.nc, 529M , 553715570 ,540744
, test-m01s01i203.nc, 529M , 553715570 ,540744
, test-m01s01i207.nc, 529M , 553715561 ,540744
, test-m01s01i208.nc, 529M , 553715101 ,540744
, test-m01s01i209.nc, 529M , 553715318 ,540744
, test-m01s01i210.nc, 529M , 553715370 ,540744
, test-m01s01i211.nc, 529M , 553715191 ,540744
, test-m01s01i235.nc, 529M , 553715570 ,540744
, test-m01s01i245.nc, 529M , 553715288 ,540744
, test-m01s01i246.nc, 529M , 553715275 ,540744
, test-m01s01i254.nc, 529M , 553715287 ,540744
, test-m01s01i255.nc, 529M , 553715273 ,540744
, test-m01s01i260.nc, 529M , 553715276 ,540744
, test-m01s01i280.nc, 529M , 553715288 ,540744
, test-m01s01i281.nc, 529M , 553715274 ,540744
, test-m01s01i298.nc, 529M , 553715269 ,540744
, test-m01s01i299.nc, 529M , 553715271 ,540744
, test-m01s02i201.nc, 529M , 553715561 ,540744
, test-m01s02i203.nc, 529M , 553715569 ,540744
, test-m01s02i204.nc, 529M , 553715260 ,540744
, test-m01s02i205.nc, 529M , 553715100 ,540744
, test-m01s02i206.nc, 529M , 553715317 ,540744
, test-m01s02i207.nc, 529M , 553715568 ,540744
, test-m01s02i208.nc, 529M , 553715369 ,540744
, test-m01s03i201.nc, 529M , 553715564 ,540744
, test-m01s03i217.nc, 529M , 553715568 ,540744
, test-m01s03i223.nc, 529M , 553715578 ,540744
, test-m01s03i224.nc, 529M , 553715313 ,540744
, test-m01s03i225.nc, 529M , 554436456 ,541448
, test-m01s03i226.nc, 529M , 554436457 ,541448
, test-m01s03i227.nc, 529M , 554436409 ,541448
, test-m01s03i228.nc, 529M , 553715568 ,540744
, test-m01s03i231.nc, 529M , 553715279 ,540744
, test-m01s03i232.nc, 529M , 553715291 ,540744
, test-m01s03i234.nc, 529M , 553715566 ,540744
, test-m01s03i235.nc, 529M , 553715276 ,540744
, test-m01s03i236.nc, 529M , 553715538 ,540744
, test-m01s03i237.nc, 529M , 553715498 ,540744
, test-m01s03i245.nc, 529M , 553715497 ,540744
, test-m01s03i258.nc, 529M , 553715562 ,540744
, test-m01s03i261.nc, 529M , 553715321 ,540744
, test-m01s03i293.nc, 529M , 553715581 ,540744
, test-m01s03i296.nc, 529M , 553715585 ,540744
, test-m01s03i297.nc, 529M , 553715587 ,540744
, test-m01s03i298.nc, 529M , 553715573 ,540744
, test-m01s03i304.nc, 529M , 553715261 ,540744
, test-m01s03i305.nc, 529M , 553715503 ,540744
, test-m01s03i306.nc, 529M , 553715261 ,540744
, test-m01s03i307.nc, 529M , 553715511 ,540744
, test-m01s03i308.nc, 529M , 553715264 ,540744
, test-m01s03i309.nc, 529M , 553715252 ,540744
, test-m01s03i310.nc, 529M , 553715237 ,540744
, test-m01s03i332.nc, 529M , 553715558 ,540744
, test-m01s03i340.nc, 529M , 553715246 ,540744
, test-m01s03i353.nc, 529M , 553715291 ,540744
, test-m01s03i365.nc, 529M , 554436173 ,541448
, test-m01s03i366.nc, 529M , 554436173 ,541448
, test-m01s03i367.nc, 529M , 554436170 ,541448
, test-m01s03i392.nc, 529M , 553715269 ,540744
, test-m01s03i394.nc, 529M , 554436172 ,541448
, test-m01s03i395.nc, 529M , 553715538 ,540744
, test-m01s03i662.nc, 529M , 553715288 ,540744
, test-m01s03i663.nc, 529M , 553715288 ,540744
, test-m01s04i203.nc, 529M , 553715577 ,540744
, test-m01s04i204.nc, 529M , 553715577 ,540744
, test-m01s05i205.nc, 529M , 553715577 ,540744
, test-m01s05i206.nc, 529M , 553715577 ,540744
, test-m01s05i214.nc, 529M , 553715506 ,540744
, test-m01s05i215.nc, 529M , 553715506 ,540744
, test-m01s05i216.nc, 529M , 553715511 ,540744
, test-m01s05i231.nc, 529M , 553715264 ,540744
, test-m01s05i232.nc, 529M , 553715252 ,540744
, test-m01s05i269.nc, 529M , 553715515 ,540744
, test-m01s05i270.nc, 529M , 553715240 ,540744
, test-m01s05i272.nc, 529M , 553715246 ,540744
, test-m01s05i277.nc, 529M , 553715291 ,540744
, test-m01s05i278.nc, 529M , 553715291 ,540744
, test-m01s05i279.nc, 529M , 553715291 ,540744
, test-m01s08i023.nc, 529M , 553715500 ,540744
, test-m01s08i208.nc, 529M , 553715551 ,540744
, test-m01s08i209.nc, 529M , 553715548 ,540744
, test-m01s08i231.nc, 529M , 553715575 ,540744
, test-m01s08i233.nc, 529M , 553715576 ,540744
, test-m01s08i234.nc, 529M , 553715512 ,540744
, test-m01s08i235.nc, 529M , 553715575 ,540744
, test-m01s15i215.nc, 529M , 554436366 ,541448
, test-m01s16i222.nc, 529M , 553715469 ,540744
, test-m01s30i402.nc, 529M , 553715285 ,540744
, test-m01s30i403.nc, 529M , 553715264 ,540744
, test-m01s30i404.nc, 529M , 553715561 ,540744
, test-m01s30i405.nc, 529M , 553715564 ,540744
, test-m01s30i406.nc, 529M , 553715105 ,540744
, test-m01s30i407.nc, 529M , 553715288 ,540744
, test-m01s30i408.nc, 529M , 553715288 ,540744
, test-m01s30i419.nc, 529M , 553715267 ,540744
, test-m01s30i420.nc, 529M , 553715286 ,540744
, test-m01s30i421.nc, 529M , 553715285 ,540744
, test-m01s30i428.nc, 529M , 553715288 ,540744
, test-m01s30i429.nc, 529M , 553715288 ,540744
u-ch427-n512-max18-mf-ens07,,Total Size,62022613179,60569664

Suite, Netcdf File, Size, Size (bytes)
u-ch427-n512-max18-mf-ens08, test-m01s00i023.nc, 577M , 604047144 ,589896
, test-m01s00i024.nc, 577M , 604046908 ,589896
, test-m01s00i025.nc, 577M , 604046923 ,589896
, test-m01s00i028.nc, 577M , 604047218 ,589896
, test-m01s00i029.nc, 577M , 604833395 ,590664
, test-m01s00i030.nc, 577M , 604047161 ,589896
, test-m01s00i031.nc, 577M , 604046914 ,589896
, test-m01s00i032.nc, 577M , 604047207 ,589896
, test-m01s00i033.nc, 577M , 604047146 ,589896
, test-m01s00i409.nc, 577M , 604047166 ,589896
, test-m01s00i507.nc, 577M , 604047213 ,589896
, test-m01s00i508.nc, 577M , 604046875 ,589896
, test-m01s00i509.nc, 577M , 604047189 ,589896
, test-m01s01i201.nc, 577M , 604047218 ,589896
, test-m01s01i203.nc, 577M , 604047218 ,589896
, test-m01s01i207.nc, 577M , 604047209 ,589896
, test-m01s01i208.nc, 577M , 604046749 ,589896
, test-m01s01i209.nc, 577M , 604046966 ,589896
, test-m01s01i210.nc, 577M , 604047018 ,589896
, test-m01s01i211.nc, 577M , 604046839 ,589896
, test-m01s01i235.nc, 577M , 604047218 ,589896
, test-m01s01i245.nc, 577M , 604046936 ,589896
, test-m01s01i246.nc, 577M , 604046923 ,589896
, test-m01s01i254.nc, 577M , 604046935 ,589896
, test-m01s01i255.nc, 577M , 604046921 ,589896
, test-m01s01i260.nc, 577M , 604046924 ,589896
, test-m01s01i280.nc, 577M , 604046936 ,589896
, test-m01s01i281.nc, 577M , 604046922 ,589896
, test-m01s01i298.nc, 577M , 604046917 ,589896
, test-m01s01i299.nc, 577M , 604046919 ,589896
, test-m01s02i201.nc, 577M , 604047209 ,589896
, test-m01s02i203.nc, 577M , 604047217 ,589896
, test-m01s02i204.nc, 577M , 604046908 ,589896
, test-m01s02i205.nc, 577M , 604046748 ,589896
, test-m01s02i206.nc, 577M , 604046965 ,589896
, test-m01s02i207.nc, 577M , 604047216 ,589896
, test-m01s02i208.nc, 577M , 604047017 ,589896
, test-m01s03i201.nc, 577M , 604047212 ,589896
, test-m01s03i217.nc, 577M , 604047216 ,589896
, test-m01s03i223.nc, 577M , 604047226 ,589896
, test-m01s03i224.nc, 577M , 604046961 ,589896
, test-m01s03i225.nc, 577M , 604833640 ,590664
, test-m01s03i226.nc, 577M , 604833641 ,590664
, test-m01s03i227.nc, 577M , 604833593 ,590664
, test-m01s03i228.nc, 577M , 604047216 ,589896
, test-m01s03i231.nc, 577M , 604046927 ,589896
, test-m01s03i232.nc, 577M , 604046939 ,589896
, test-m01s03i234.nc, 577M , 604047214 ,589896
, test-m01s03i235.nc, 577M , 604046924 ,589896
, test-m01s03i236.nc, 577M , 604047186 ,589896
, test-m01s03i237.nc, 577M , 604047146 ,589896
, test-m01s03i245.nc, 577M , 604047145 ,589896
, test-m01s03i258.nc, 577M , 604047210 ,589896
, test-m01s03i261.nc, 577M , 604046969 ,589896
, test-m01s03i293.nc, 577M , 604047229 ,589896
, test-m01s03i296.nc, 577M , 604047233 ,589896
, test-m01s03i297.nc, 577M , 604047235 ,589896
, test-m01s03i298.nc, 577M , 604047221 ,589896
, test-m01s03i304.nc, 577M , 604046909 ,589896
, test-m01s03i305.nc, 577M , 604047151 ,589896
, test-m01s03i306.nc, 577M , 604046909 ,589896
, test-m01s03i307.nc, 577M , 604047159 ,589896
, test-m01s03i308.nc, 577M , 604046912 ,589896
, test-m01s03i309.nc, 577M , 604046900 ,589896
, test-m01s03i310.nc, 577M , 604046885 ,589896
, test-m01s03i332.nc, 577M , 604047206 ,589896
, test-m01s03i340.nc, 577M , 604046894 ,589896
, test-m01s03i353.nc, 577M , 604046939 ,589896
, test-m01s03i365.nc, 577M , 604833357 ,590664
, test-m01s03i366.nc, 577M , 604833357 ,590664
, test-m01s03i367.nc, 577M , 604833354 ,590664
, test-m01s03i392.nc, 577M , 604046917 ,589896
, test-m01s03i394.nc, 577M , 604833356 ,590664
, test-m01s03i395.nc, 577M , 604047186 ,589896
, test-m01s03i662.nc, 577M , 604046936 ,589896
, test-m01s03i663.nc, 577M , 604046936 ,589896
, test-m01s04i203.nc, 577M , 604047225 ,589896
, test-m01s04i204.nc, 577M , 604047225 ,589896
, test-m01s05i205.nc, 577M , 604047225 ,589896
, test-m01s05i206.nc, 577M , 604047225 ,589896
, test-m01s05i214.nc, 577M , 604047154 ,589896
, test-m01s05i215.nc, 577M , 604047154 ,589896
, test-m01s05i216.nc, 577M , 604047159 ,589896
, test-m01s05i231.nc, 577M , 604046912 ,589896
, test-m01s05i232.nc, 577M , 604046900 ,589896
, test-m01s05i269.nc, 577M , 604047163 ,589896
, test-m01s05i270.nc, 577M , 604046888 ,589896
, test-m01s05i272.nc, 577M , 604046894 ,589896
, test-m01s05i277.nc, 577M , 604046939 ,589896
, test-m01s05i278.nc, 577M , 604046939 ,589896
, test-m01s05i279.nc, 577M , 604046939 ,589896
, test-m01s08i023.nc, 577M , 604047148 ,589896
, test-m01s08i208.nc, 577M , 604047199 ,589896
, test-m01s08i209.nc, 577M , 604047196 ,589896
, test-m01s08i231.nc, 577M , 604047223 ,589896
, test-m01s08i233.nc, 577M , 604047224 ,589896
, test-m01s08i234.nc, 577M , 604047160 ,589896
, test-m01s08i235.nc, 577M , 604047223 ,589896
, test-m01s15i215.nc, 577M , 604833550 ,590664
, test-m01s16i222.nc, 577M , 604047117 ,589896
, test-m01s30i402.nc, 577M , 604046933 ,589896
, test-m01s30i403.nc, 577M , 604046912 ,589896
, test-m01s30i404.nc, 577M , 604047209 ,589896
, test-m01s30i405.nc, 577M , 604047212 ,589896
, test-m01s30i406.nc, 577M , 604046753 ,589896
, test-m01s30i407.nc, 577M , 604046936 ,589896
, test-m01s30i408.nc, 577M , 604046936 ,589896
, test-m01s30i419.nc, 577M , 604046915 ,589896
, test-m01s30i420.nc, 577M , 604046934 ,589896
, test-m01s30i421.nc, 577M , 604046933 ,589896
, test-m01s30i428.nc, 577M , 604046936 ,589896
, test-m01s30i429.nc, 577M , 604046936 ,589896
u-ch427-n512-max18-mf-ens08,,Total Size,67660347579,66075264

Suite, Netcdf File, Size, Size (bytes)
u-ch427-n512-max18-mf-ens09, test-m01s00i023.nc, 625M , 654378792 ,639048
, test-m01s00i024.nc, 625M , 654378556 ,639048
, test-m01s00i025.nc, 625M , 654378571 ,639048
, test-m01s00i028.nc, 625M , 654378866 ,639048
, test-m01s00i029.nc, 625M , 655230579 ,639880
, test-m01s00i030.nc, 625M , 654378809 ,639048
, test-m01s00i031.nc, 625M , 654378562 ,639048
, test-m01s00i032.nc, 625M , 654378855 ,639048
, test-m01s00i033.nc, 625M , 654378794 ,639048
, test-m01s00i409.nc, 625M , 654378814 ,639048
, test-m01s00i507.nc, 625M , 654378861 ,639048
, test-m01s00i508.nc, 625M , 654378523 ,639048
, test-m01s00i509.nc, 625M , 654378837 ,639048
, test-m01s01i201.nc, 625M , 654378866 ,639048
, test-m01s01i203.nc, 625M , 654378866 ,639048
, test-m01s01i207.nc, 625M , 654378857 ,639048
, test-m01s01i208.nc, 625M , 654378397 ,639048
, test-m01s01i209.nc, 625M , 654378614 ,639048
, test-m01s01i210.nc, 625M , 654378666 ,639048
, test-m01s01i211.nc, 625M , 654378487 ,639048
, test-m01s01i235.nc, 625M , 654378866 ,639048
, test-m01s01i245.nc, 625M , 654378584 ,639048
, test-m01s01i246.nc, 625M , 654378571 ,639048
, test-m01s01i254.nc, 625M , 654378583 ,639048
, test-m01s01i255.nc, 625M , 654378569 ,639048
, test-m01s01i260.nc, 625M , 654378572 ,639048
, test-m01s01i280.nc, 625M , 654378584 ,639048
, test-m01s01i281.nc, 625M , 654378570 ,639048
, test-m01s01i298.nc, 625M , 654378565 ,639048
, test-m01s01i299.nc, 625M , 654378567 ,639048
, test-m01s02i201.nc, 625M , 654378857 ,639048
, test-m01s02i203.nc, 625M , 654378865 ,639048
, test-m01s02i204.nc, 625M , 654378556 ,639048
, test-m01s02i205.nc, 625M , 654378396 ,639048
, test-m01s02i206.nc, 625M , 654378613 ,639048
, test-m01s02i207.nc, 625M , 654378864 ,639048
, test-m01s02i208.nc, 625M , 654378665 ,639048
, test-m01s03i201.nc, 625M , 654378860 ,639048
, test-m01s03i217.nc, 625M , 654378864 ,639048
, test-m01s03i223.nc, 625M , 654378874 ,639048
, test-m01s03i224.nc, 625M , 654378609 ,639048
, test-m01s03i225.nc, 625M , 655230824 ,639880
, test-m01s03i226.nc, 625M , 655230825 ,639880
, test-m01s03i227.nc, 625M , 655230777 ,639880
, test-m01s03i228.nc, 625M , 654378864 ,639048
, test-m01s03i231.nc, 625M , 654378575 ,639048
, test-m01s03i232.nc, 625M , 654378587 ,639048
, test-m01s03i234.nc, 625M , 654378862 ,639048
, test-m01s03i235.nc, 625M , 654378572 ,639048
, test-m01s03i236.nc, 625M , 654378834 ,639048
, test-m01s03i237.nc, 625M , 654378794 ,639048
, test-m01s03i245.nc, 625M , 654378793 ,639048
, test-m01s03i258.nc, 625M , 654378858 ,639048
, test-m01s03i261.nc, 625M , 654378617 ,639048
, test-m01s03i293.nc, 625M , 654378877 ,639048
, test-m01s03i296.nc, 625M , 654378881 ,639048
, test-m01s03i297.nc, 625M , 654378883 ,639048
, test-m01s03i298.nc, 625M , 654378869 ,639048
, test-m01s03i304.nc, 625M , 654378557 ,639048
, test-m01s03i305.nc, 625M , 654378799 ,639048
, test-m01s03i306.nc, 625M , 654378557 ,639048
, test-m01s03i307.nc, 625M , 654378807 ,639048
, test-m01s03i308.nc, 625M , 654378560 ,639048
, test-m01s03i309.nc, 625M , 654378548 ,639048
, test-m01s03i310.nc, 625M , 654378533 ,639048
, test-m01s03i332.nc, 625M , 654378854 ,639048
, test-m01s03i340.nc, 625M , 654378542 ,639048
, test-m01s03i353.nc, 625M , 654378587 ,639048
, test-m01s03i365.nc, 625M , 655230541 ,639880
, test-m01s03i366.nc, 625M , 655230541 ,639880
, test-m01s03i367.nc, 625M , 655230538 ,639880
, test-m01s03i392.nc, 625M , 654378565 ,639048
, test-m01s03i394.nc, 625M , 655230540 ,639880
, test-m01s03i395.nc, 625M , 654378834 ,639048
, test-m01s03i662.nc, 625M , 654378584 ,639048
, test-m01s03i663.nc, 625M , 654378584 ,639048
, test-m01s04i203.nc, 625M , 654378873 ,639048
, test-m01s04i204.nc, 625M , 654378873 ,639048
, test-m01s05i205.nc, 625M , 654378873 ,639048
, test-m01s05i206.nc, 625M , 654378873 ,639048
, test-m01s05i214.nc, 625M , 654378802 ,639048
, test-m01s05i215.nc, 625M , 654378802 ,639048
, test-m01s05i216.nc, 625M , 654378807 ,639048
, test-m01s05i231.nc, 625M , 654378560 ,639048
, test-m01s05i232.nc, 625M , 654378548 ,639048
, test-m01s05i269.nc, 625M , 654378811 ,639048
, test-m01s05i270.nc, 625M , 654378536 ,639048
, test-m01s05i272.nc, 625M , 654378542 ,639048
, test-m01s05i277.nc, 625M , 654378587 ,639048
, test-m01s05i278.nc, 625M , 654378587 ,639048
, test-m01s05i279.nc, 625M , 654378587 ,639048
, test-m01s08i023.nc, 625M , 654378796 ,639048
, test-m01s08i208.nc, 625M , 654378847 ,639048
, test-m01s08i209.nc, 625M , 654378844 ,639048
, test-m01s08i231.nc, 625M , 654378871 ,639048
, test-m01s08i233.nc, 625M , 654378872 ,639048
, test-m01s08i234.nc, 625M , 654378808 ,639048
, test-m01s08i235.nc, 625M , 654378871 ,639048
, test-m01s15i215.nc, 625M , 655230734 ,639880
, test-m01s16i222.nc, 625M , 654378765 ,639048
, test-m01s30i402.nc, 625M , 654378581 ,639048
, test-m01s30i403.nc, 625M , 654378560 ,639048
, test-m01s30i404.nc, 625M , 654378857 ,639048
, test-m01s30i405.nc, 625M , 654378860 ,639048
, test-m01s30i406.nc, 625M , 654378401 ,639048
, test-m01s30i407.nc, 625M , 654378584 ,639048
, test-m01s30i408.nc, 625M , 654378584 ,639048
, test-m01s30i419.nc, 625M , 654378563 ,639048
, test-m01s30i420.nc, 625M , 654378582 ,639048
, test-m01s30i421.nc, 625M , 654378581 ,639048
