SUITE,TIME,INITIAL,TIME-INITIAL,TIME-INITIAL-TOOK1,ENSEMBLE,RESOLUTION,NODES,JOB_SUBMIT_TIME,JOB_INIT_TIME,JOB_EXIT_TIME,JOB_STATUS,JOB_ID,JOB_PID,TOOK,PROCX,PROCY,XIOS_NPROC
final-total-all-suites.csv,,,,,,,,,,,,,,,,,
mean,,,,,,,,,,,,,,,,,
ms,,,,,,,,,,,,,,,,,
n1280,,,,,,,,,,,,,,,,,
n216-ens,,,,,,,,,,,,,,,,,
n216-paper,,,,,,,,,,,,,,,,,
n512-ens,,,,,,,,,,,,,,,,,
n512-paper,,,,,,,,,,,,,,,,,
n96-ens,,,,,,,,,,,,,,,,,
n96-paper,,,,,,,,,,,,,,,,,
old-xml-scripts,,,,,,,,,,,,,,,,,
paper-pack,,,,,,,,,,,,,,,,,
scripts,,,,,,,,,,,,,,,,,
server,,,,,,,,,,,,,,,,,
stdev,,,,,,,,,,,,,,,,,
test,,,,,,,,,,,,,,,,,
total,,,,,,,,,,,,,,,,,
u-ch427-n96-start-paper-mpi-io-120, 274.070 ,135.28,,,120,,637,2022-09-19T19:46:18Z,2022-09-20T03:19:59Z,2022-09-20T03:30:13Z,SUCCEEDED,2337876,240429,3.238,16,16,314
u-ch427-n96-start-paper-mpi-io-13, 85.007 ,20.76,,,13,,69,2022-09-05T20:56:05Z,2022-09-05T20:56:45Z,2022-09-05T20:59:00Z,SUCCEEDED,2281135,108391,0.833,16,16,34
u-ch427-n96-start-paper-mpi-io-14, 92.547 ,31.06,,,14,,73,2022-09-05T20:56:18Z,2022-09-05T20:56:45Z,2022-09-05T20:59:05Z,SUCCEEDED,2281136,59885,0.954,16,16,34
u-ch427-n96-start-paper-mpi-io-15, 94.704 ,25.51,,,15,,77,2022-09-05T20:56:34Z,2022-09-05T20:57:17Z,2022-09-05T20:59:58Z,SUCCEEDED,2281138,178616,0.943,16,16,34
u-ch427-n96-start-paper-mpi-io-16, 93.009 ,21.62,,,16,,81,2022-09-05T20:56:47Z,2022-09-05T20:57:17Z,2022-09-05T20:59:56Z,SUCCEEDED,2281139,228636,3.403,16,16,34
u-ch427-n96-start-paper-mpi-io-17, 90.405 ,20.35,,,17,,85,2022-09-05T20:57:10Z,2022-09-05T20:57:51Z,2022-09-05T21:00:42Z,SUCCEEDED,2281141,241081,1.670,16,16,34
u-ch427-n96-start-paper-mpi-io-18, 101.523 ,29.87,,,18,,89,2022-09-05T20:57:21Z,2022-09-05T20:57:51Z,2022-09-05T21:00:41Z,SUCCEEDED,2281143,138005,1.026,16,16,34
u-ch427-n96-start-paper-mpi-io-19, 92.352 ,22.43,,,19,,93,2022-09-05T20:57:32Z,2022-09-05T20:57:51Z,2022-09-05T21:00:40Z,SUCCEEDED,2281144,79665,1.042,16,16,34
u-ch427-n96-start-paper-mpi-io-20, 99.851 ,27.59,,,20,,97,2022-09-05T20:57:48Z,2022-09-05T20:58:26Z,2022-09-05T21:01:13Z,SUCCEEDED,2281145,107613,0.943,16,16,34
u-ch427-n96-start-paper-mpi-io-21, 98.358 ,27.78,,,21,,115,2022-09-05T20:58:03Z,2022-09-05T20:58:26Z,2022-09-05T21:01:12Z,SUCCEEDED,2281147,235850,1.133,16,16,62
u-ch427-n96-start-paper-mpi-io-22, 108.893 ,31.21,,,22,,119,2022-09-05T20:58:26Z,2022-09-05T20:59:01Z,2022-09-05T21:01:58Z,SUCCEEDED,2281148,191671,1.668,16,16,62
u-ch427-n96-start-paper-mpi-io-23, 103.930 ,27.41,,,23,,123,2022-09-05T20:58:38Z,2022-09-05T20:59:01Z,2022-09-05T21:02:00Z,SUCCEEDED,2281150,194730,1.161,16,16,62
u-ch427-n96-start-paper-mpi-io-24, 136.459 ,63.99,,,24,,127,2022-09-05T20:58:55Z,2022-09-05T20:59:35Z,2022-09-05T21:03:04Z,SUCCEEDED,2281152,125781,1.310,16,16,62
u-ch427-n96-start-paper-mpi-io-25, 101.309 ,31.12,,,25,,131,2022-09-05T20:59:07Z,2022-09-05T21:00:46Z,2022-09-05T21:03:56Z,SUCCEEDED,2281153,195944,1.044,16,16,62
u-ch427-n96-start-paper-mpi-io-26, 95.287 ,29.21,,,26,,135,2022-09-05T20:59:26Z,2022-09-05T21:01:17Z,2022-09-05T21:04:04Z,SUCCEEDED,2281155,248755,1.083,16,16,62
u-ch427-n96-start-paper-mpi-io-27, 121.094 ,40.92,,,27,,139,2022-09-05T21:04:46Z,2022-09-05T21:05:49Z,2022-09-05T21:09:23Z,SUCCEEDED,2281175,3388,1.270,16,16,62
u-ch427-n96-start-paper-mpi-io-28, 177.414 ,92.67,,,28,,143,2022-09-05T21:05:04Z,2022-09-05T21:05:49Z,2022-09-05T21:10:21Z,SUCCEEDED,2281178,174085,1.069,16,16,62
u-ch427-n96-start-paper-mpi-io-29, 123.357 ,40.73,,,29,,147,2022-09-05T21:05:16Z,2022-09-05T21:05:49Z,2022-09-05T21:09:25Z,SUCCEEDED,2281181,241844,1.315,16,16,62
u-ch427-n96-start-paper-mpi-io-30, 115.215 ,33.17,,,30,,151,2022-09-05T21:05:29Z,2022-09-05T21:05:49Z,2022-09-05T21:09:16Z,SUCCEEDED,2281182,95107,1.369,16,16,62
u-ch427-n96-start-paper-mpi-io-31, 125.704 ,49.76,,,31,,169,2022-09-05T22:07:20Z,2022-09-05T22:07:49Z,2022-09-05T22:11:29Z,SUCCEEDED,2281455,250863,1.402,16,16,90
u-ch427-n96-start-paper-mpi-io-32, 136.569 ,44.89,,,32,,173,2022-09-05T22:07:41Z,2022-09-05T22:08:25Z,2022-09-05T22:12:20Z,SUCCEEDED,2281457,68003,1.134,16,16,90
u-ch427-n96-start-paper-mpi-io-33, 136.470 ,46.19,,,33,,177,2022-09-05T22:07:58Z,2022-09-05T22:08:25Z,2022-09-05T22:12:20Z,SUCCEEDED,2281461,155524,1.257,16,16,90
u-ch427-n96-start-paper-mpi-io-34, 166.077 ,72.44,,,34,,181,2022-09-06T04:36:40Z,2022-09-06T04:46:24Z,2022-09-06T04:51:10Z,SUCCEEDED,2282092,59694,1.313,16,16,90
u-ch427-n96-start-paper-mpi-io-35, 130.706 ,55.59,,,35,,185,2022-09-05T22:08:23Z,2022-09-05T22:08:57Z,2022-09-05T22:13:05Z,SUCCEEDED,2281465,219576,1.359,16,16,90
u-ch427-n96-start-paper-mpi-io-36, 160.664 ,79.92,,,36,,189,2022-09-06T00:31:17Z,2022-09-06T01:39:47Z,2022-09-06T01:44:28Z,SUCCEEDED,2281899,223222,2.188,16,16,90
u-ch427-n96-start-paper-mpi-io-37, 123.833 ,45.73,,,37,,193,2022-09-05T22:08:54Z,2022-09-05T22:23:27Z,2022-09-05T22:27:30Z,SUCCEEDED,2281468,260530,1.470,16,16,90
u-ch427-n96-start-paper-mpi-io-38, 134.032 ,46.51,,,38,,197,2022-09-05T22:09:10Z,2022-09-06T01:45:11Z,2022-09-06T01:49:14Z,SUCCEEDED,2281472,242884,1.522,16,16,90
u-ch427-n96-start-paper-mpi-io-39, 145.197 ,49.95,,,39,,201,2022-09-05T22:09:31Z,2022-09-05T22:29:19Z,2022-09-05T22:33:40Z,SUCCEEDED,2281474,20111,1.312,16,16,90
u-ch427-n96-start-paper-mpi-io-40, 133.216 ,49.26,,,40,,205,2022-09-05T23:19:32Z,2022-09-06T01:49:56Z,2022-09-06T01:54:10Z,SUCCEEDED,2281683,1950,1.504,16,16,90
u-ch427-n96-start-paper-mpi-io-41, 177.633 ,88.83,,,41,,223,2022-09-05T22:09:53Z,2022-09-05T22:11:54Z,2022-09-05T22:16:48Z,SUCCEEDED,2281476,123749,1.512,16,16,118
u-ch427-n96-start-paper-mpi-io-42, 149.187 ,53.00,,,42,,227,2022-09-05T22:10:16Z,2022-09-05T22:11:54Z,2022-09-05T22:16:26Z,SUCCEEDED,2281477,154018,4.115,16,16,118
u-ch427-n96-start-paper-mpi-io-43, 147.795 ,54.31,,,43,,231,2022-09-05T22:10:35Z,2022-09-05T22:13:04Z,2022-09-05T22:17:49Z,SUCCEEDED,2281478,87433,2.340,16,16,118
u-ch427-n96-start-paper-mpi-io-44, 142.065 ,56.21,,,44,,235,2022-09-05T22:10:58Z,2022-09-05T22:13:35Z,2022-09-05T22:18:24Z,SUCCEEDED,2281479,208544,1.342,16,16,118
u-ch427-n96-start-paper-mpi-io-45, 152.918 ,58.70,,,45,,239,2022-09-05T22:11:18Z,2022-09-05T22:18:15Z,2022-09-05T22:23:08Z,SUCCEEDED,2281480,124421,1.973,16,16,118
u-ch427-n96-start-paper-mpi-io-46, 164.869 ,58.38,,,46,,243,2022-09-05T22:11:30Z,2022-09-05T22:17:03Z,2022-09-05T22:21:52Z,SUCCEEDED,2281481,197603,2.155,16,16,118
u-ch427-n96-start-paper-mpi-io-47, 150.828 ,58.67,,,47,,247,2022-09-05T22:11:54Z,2022-09-05T22:17:03Z,2022-09-05T22:21:59Z,SUCCEEDED,2281498,191480,2.403,16,16,118
u-ch427-n96-start-paper-mpi-io-48, 234.620 ,130.95,,,48,,251,2022-09-05T22:17:01Z,2022-09-05T22:22:16Z,2022-09-05T22:28:34Z,SUCCEEDED,2281522,174789,4.105,16,16,118
u-ch427-n96-start-paper-mpi-io-49, 148.939 ,59.94,,,49,,255,2022-09-05T22:12:19Z,2022-09-05T22:18:49Z,2022-09-05T22:23:47Z,SUCCEEDED,2281499,195161,1.624,16,16,118
u-ch427-n96-start-paper-mpi-io-50, 203.362 ,107.73,,,50,,259,2022-09-05T23:19:39Z,2022-09-06T02:07:52Z,2022-09-06T02:13:42Z,SUCCEEDED,2281684,23130,1.744,16,16,118
u-ch427-n96-start-paper-mpi-io-51, 161.046 ,68.59,,,51,,277,2022-09-05T22:18:01Z,2022-09-05T22:31:03Z,2022-09-05T22:36:08Z,SUCCEEDED,2281533,149566,2.722,16,16,146
u-ch427-n96-start-paper-mpi-io-53, 174.774 ,67.54,,,53,,285,2022-09-05T22:18:17Z,2022-09-05T22:24:35Z,2022-09-05T22:30:16Z,SUCCEEDED,2281535,144862,2.140,16,16,146
u-ch427-n96-start-paper-mpi-io-54, 166.407 ,70.49,,,54,,289,2022-09-05T22:18:29Z,2022-09-05T22:26:57Z,2022-09-05T22:32:29Z,SUCCEEDED,2281536,216337,2.635,16,16,146
u-ch427-n96-start-paper-mpi-io-55, 245.774 ,147.91,,,55,,293,2022-09-05T22:18:44Z,2022-09-05T22:32:47Z,2022-09-05T22:39:18Z,SUCCEEDED,2281537,238112,1.693,16,16,146
u-ch427-n96-start-paper-mpi-io-56, 223.040 ,123.50,,,56,,297,2022-09-05T22:19:00Z,2022-09-05T23:59:12Z,2022-09-06T00:05:39Z,SUCCEEDED,2281538,242673,1.790,16,16,146
u-ch427-n96-start-paper-mpi-io-57, 227.598 ,122.63,,,57,,301,2022-09-05T22:25:28Z,2022-09-06T00:07:09Z,2022-09-06T00:13:42Z,SUCCEEDED,2281542,3576,1.758,16,16,146
u-ch427-n96-start-paper-mpi-io-58, 217.788 ,123.64,,,58,,305,2022-09-05T22:25:41Z,2022-09-06T00:20:49Z,2022-09-06T00:27:16Z,SUCCEEDED,2281543,48399,1.697,16,16,146
u-ch427-n96-start-paper-mpi-io-59, 223.356 ,125.37,,,59,,309,2022-09-05T22:26:01Z,2022-09-06T00:14:16Z,2022-09-06T00:20:28Z,SUCCEEDED,2281545,26358,2.150,16,16,146
u-ch427-n96-start-paper-mpi-io-60, 227.604 ,129.58,,,60,,313,2022-09-05T23:57:26Z,2022-09-06T02:28:00Z,2022-09-06T02:34:36Z,SUCCEEDED,2281848,180883,1.662,16,16,146
u-ch427-n96-start-paper-mpi-io-61, 200.580 ,115.57,,,61,,331,2022-09-05T23:57:39Z,2022-09-06T02:18:21Z,2022-09-06T02:24:58Z,SUCCEEDED,2281849,158464,1.962,16,16,174
u-ch427-n96-start-paper-mpi-io-62, 242.374 ,141.84,,,62,,335,2022-09-05T23:57:54Z,2022-09-06T02:50:19Z,2022-09-06T02:56:53Z,SUCCEEDED,2281850,227039,2.197,16,16,174
u-ch427-n96-start-paper-mpi-io-63, 218.141 ,110.06,,,63,,339,2022-09-05T23:58:15Z,2022-09-06T02:57:13Z,2022-09-06T03:03:47Z,SUCCEEDED,2281852,139359,1.979,16,16,174
u-ch427-n96-start-paper-mpi-io-64, 218.667 ,109.96,,,64,,343,2022-09-05T23:58:28Z,2022-09-06T03:04:27Z,2022-09-06T03:10:39Z,SUCCEEDED,2281853,161515,2.415,16,16,174
u-ch427-n96-start-paper-mpi-io-65, 237.150 ,115.91,,,65,,347,2022-09-06T00:03:45Z,2022-09-06T03:11:02Z,2022-09-06T03:17:56Z,SUCCEEDED,2281869,251403,2.827,16,16,174
u-ch427-n96-start-paper-mpi-io-66, 215.688 ,113.75,,,66,,351,2022-09-06T00:03:58Z,2022-09-06T03:26:15Z,2022-09-06T03:32:42Z,SUCCEEDED,2281876,181760,2.192,16,16,174
u-ch427-n96-start-paper-mpi-io-67, 279.138 ,172.87,,,67,,355,2022-09-06T00:04:15Z,2022-09-06T03:33:16Z,2022-09-06T03:41:14Z,SUCCEEDED,2281877,251877,2.150,16,16,174
u-ch427-n96-start-paper-mpi-io-68, 276.732 ,172.59,,,68,,359,2022-09-06T00:10:39Z,2022-09-06T03:41:45Z,2022-09-06T03:49:37Z,SUCCEEDED,2281882,14944,2.160,16,16,174
u-ch427-n96-start-paper-mpi-io-69, 246.154 ,145.09,,,69,,363,2022-09-06T00:05:52Z,2022-09-06T02:42:37Z,2022-09-06T02:49:54Z,SUCCEEDED,2281879,204283,2.326,16,16,174
u-ch427-n96-start-paper-mpi-io-70, 197.368 ,89.34,,,70,,367,2022-09-06T00:16:08Z,2022-09-06T03:50:06Z,2022-09-06T03:57:02Z,SUCCEEDED,2281886,37662,2.250,16,16,174
u-ch427-n96-start-paper-mpi-io-71, 202.401 ,88.03,,,71,,385,2022-09-06T04:16:44Z,2022-09-06T04:17:06Z,2022-09-06T04:24:04Z,SUCCEEDED,2282069,195617,2.087,16,16,202
u-ch427-n96-start-paper-mpi-io-72, 201.947 ,92.23,,,72,,389,2022-09-06T04:16:58Z,2022-09-06T04:24:23Z,2022-09-06T04:31:21Z,SUCCEEDED,2282070,54629,3.022,16,16,202
u-ch427-n96-start-paper-mpi-io-73, 200.183 ,92.86,,,73,,393,2022-09-06T00:22:10Z,2022-09-06T03:18:46Z,2022-09-06T03:25:42Z,SUCCEEDED,2281890,206341,2.409,16,16,202
u-ch427-n96-start-paper-mpi-io-74, 200.223 ,92.25,,,74,,397,2022-09-06T04:22:33Z,2022-09-06T04:31:44Z,2022-09-06T04:38:23Z,SUCCEEDED,2282075,219813,2.476,16,16,202
u-ch427-n96-start-paper-mpi-io-75, 202.892 ,89.69,,,75,,401,2022-09-06T04:22:47Z,2022-09-06T04:39:02Z,2022-09-06T04:46:02Z,SUCCEEDED,2282076,63205,2.361,16,16,202
u-ch427-n96-start-paper-mpi-io-76, 230.460 ,108.71,,,76,,405,2022-09-06T20:52:38Z,2022-09-06T21:27:02Z,2022-09-06T21:34:33Z,SUCCEEDED,2286456,239133,2.536,16,16,202
u-ch427-n96-start-paper-mpi-io-77, 210.099 ,92.82,,,77,,409,2022-09-06T20:52:51Z,2022-09-06T22:36:55Z,2022-09-06T22:44:06Z,SUCCEEDED,2286459,15459,2.915,16,16,202
u-ch427-n96-start-paper-mpi-io-78, 219.013 ,98.72,,,78,,413,2022-09-06T20:53:08Z,2022-09-06T22:44:38Z,2022-09-06T22:52:00Z,SUCCEEDED,2286460,39109,2.449,16,16,202
u-ch427-n96-start-paper-mpi-io-79, 229.805 ,95.28,,,79,,417,2022-09-06T20:53:23Z,2022-09-06T22:53:00Z,2022-09-06T23:00:54Z,SUCCEEDED,2286461,62858,2.460,16,16,202
u-ch427-n96-start-paper-mpi-io-80, 292.549 ,185.79,,,80,,421,2022-09-06T21:04:50Z,2022-09-06T23:05:44Z,2022-09-06T23:14:47Z,SUCCEEDED,2286481,140149,2.475,16,16,202
u-ch427-n96-start-paper-mpi-io-81, 214.403 ,105.18,,,81,,439,2022-09-06T21:40:06Z,2022-09-06T23:04:57Z,2022-09-06T23:11:40Z,SUCCEEDED,2286659,58289,3.081,16,16,230
u-ch427-n96-start-paper-mpi-io-82, 222.125 ,114.66,,,82,,443,2022-09-06T21:40:20Z,2022-09-06T23:12:19Z,2022-09-06T23:20:11Z,SUCCEEDED,2286660,82176,2.358,16,16,230
u-ch427-n96-start-paper-mpi-io-83, 186.887 ,95.24,,,83,,447,2022-09-09T21:27:53Z,2022-09-10T01:03:18Z,2022-09-10T01:10:31Z,SUCCEEDED,2299643,84111,2.018,16,16,230
u-ch427-n96-start-paper-mpi-io-84, 222.737 ,102.44,,,84,,451,2022-09-06T21:40:53Z,2022-09-06T23:20:47Z,2022-09-06T23:28:35Z,SUCCEEDED,2286663,106210,2.436,16,16,230
u-ch427-n96-start-paper-mpi-io-85, 260.974 ,147.80,,,85,,455,2022-09-06T22:11:10Z,2022-09-06T23:27:03Z,2022-09-06T23:35:53Z,SUCCEEDED,2286700,90492,3.149,16,16,230
u-ch427-n96-start-paper-mpi-io-86, 201.631 ,102.75,,,86,,459,2022-09-10T07:29:50Z,2022-09-10T07:30:52Z,2022-09-10T07:37:57Z,SUCCEEDED,2302947,255602,2.217,16,16,230
u-ch427-n96-start-paper-mpi-io-87, 195.629 ,99.91,,,87,,463,2022-09-10T01:11:49Z,2022-09-10T01:23:02Z,2022-09-10T01:30:23Z,SUCCEEDED,2302190,229857,2.223,16,16,230
u-ch427-n96-start-paper-mpi-io-88, 213.821 ,102.03,,,88,,467,2022-09-19T09:48:32Z,2022-09-19T15:48:34Z,2022-09-19T15:56:52Z,SUCCEEDED,2336386,194620,2.227,16,16,230
u-ch427-n96-start-paper-mpi-io-89, 236.990 ,107.65,,,89,,471,2022-09-06T22:12:10Z,2022-09-06T23:29:10Z,2022-09-06T23:37:43Z,SUCCEEDED,2286702,130435,6.168,16,16,230
u-ch427-n96-start-paper-mpi-io-90, 232.324 ,108.35,,,90,,475,2022-09-06T09:46:35Z,2022-09-06T18:51:08Z,2022-09-06T18:59:38Z,SUCCEEDED,2283148,80550,2.937,16,16,230
u-ch427-n96-start-paper-mpi-io-91, 358.158 ,228.79,,,91,,493,2022-09-06T09:46:57Z,2022-09-06T20:19:42Z,2022-09-06T20:29:55Z,SUCCEEDED,2283152,193661,3.156,16,16,258
u-ch427-n96-start-paper-mpi-io-92, 325.762 ,193.58,,,92,,497,2022-09-06T09:47:20Z,2022-09-06T21:15:28Z,2022-09-06T21:25:45Z,EXIT,2283159,62621,4.013,16,16,258
u-ch427-n96-start-paper-mpi-io-93, 322.394 ,193.07,,,93,,501,2022-09-06T09:47:38Z,2022-09-06T19:36:06Z,2022-09-06T19:46:06Z,SUCCEEDED,2283161,50019,7.903,16,16,258
u-ch427-n96-start-paper-mpi-io-94, 206.194 ,106.53,,,94,,505,2022-09-10T01:11:46Z,2022-09-10T06:47:17Z,2022-09-10T06:55:39Z,SUCCEEDED,2302184,176775,2.225,16,16,258
u-ch427-n96-start-paper-mpi-io-95, 208.667 ,107.48,,,95,,509,2022-09-10T01:11:48Z,2022-09-10T06:56:19Z,2022-09-10T07:04:48Z,SUCCEEDED,2302187,201572,2.320,16,16,258
u-ch427-n96-start-paper-mpi-io-96, 334.390 ,196.43,,,96,,513,2022-09-06T09:48:38Z,2022-09-06T21:37:29Z,2022-09-06T21:47:39Z,EXIT,2283171,113273,3.388,16,16,258
u-ch427-n96-start-paper-mpi-io-97, 231.466 ,113.95,,,97,,517,2022-09-06T09:49:06Z,2022-09-06T19:27:22Z,2022-09-06T19:35:14Z,SUCCEEDED,2283174,14024,2.994,16,16,258
u-ch427-n96-start-paper-mpi-io-98, 220.332 ,116.74,,,98,,521,2022-09-10T01:11:46Z,2022-09-10T06:28:43Z,2022-09-10T06:37:24Z,SUCCEEDED,2302183,125234,2.306,16,16,258
u-ch427-n96-start-paper-mpi-io-99, 213.271 ,113.79,,,99,,525,2022-09-10T01:11:50Z,2022-09-10T06:37:47Z,2022-09-10T06:46:19Z,SUCCEEDED,2302191,150969,2.468,16,16,258
u-ch427-n96-start-paper-ms-00, 64.538 ,13.25,,,0,,7,2022-07-02T21:42:24Z,2022-07-02T21:43:04Z,2022-07-02T21:44:21Z,SUCCEEDED,1949697,25154,0.525,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-00, 60.481 ,10.39,,,0,,7,2022-06-24T22:25:38Z,2022-06-24T22:26:34Z,2022-06-24T22:27:46Z,SUCCEEDED,1909887,143726,0.525,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-01, 65.311 ,10.79,,,1,,7,2022-06-27T01:52:20Z,2022-06-27T01:52:56Z,2022-06-27T01:54:27Z,SUCCEEDED,1919126,204799,0.646,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-02, 69.850 ,12.19,,,2,,11,2022-06-24T22:09:58Z,2022-06-24T22:11:04Z,2022-06-24T22:12:52Z,SUCCEEDED,1909756,24991,0.696,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-03, 71.916 ,13.21,,,3,,15,2022-06-24T22:10:01Z,2022-06-24T22:11:04Z,2022-06-24T22:12:56Z,SUCCEEDED,1909757,42953,0.788,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-04, 73.280 ,13.15,,,4,,19,2022-06-24T22:10:29Z,2022-06-24T22:11:04Z,2022-06-24T22:12:59Z,SUCCEEDED,1909759,199683,1.576,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-05, 78.821 ,14.07,,,5,,23,2022-06-24T22:10:47Z,2022-06-24T22:13:35Z,2022-06-24T22:15:54Z,SUCCEEDED,1909761,36324,1.771,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-06, 81.119 ,13.48,,,6,,27,2022-06-24T22:11:55Z,2022-06-24T22:15:06Z,2022-06-24T22:17:30Z,SUCCEEDED,1909773,65042,1.268,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-07, 84.876 ,13.83,,,7,,31,2022-06-24T22:17:08Z,2022-06-24T22:18:17Z,2022-06-24T22:20:50Z,SUCCEEDED,1909843,81432,0.815,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-08, 94.705 ,13.98,,,8,,35,2022-06-24T22:22:23Z,2022-06-24T22:22:54Z,2022-06-24T22:25:36Z,SUCCEEDED,1909875,98154,2.273,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-09, 98.987 ,14.39,,,9,,39,2022-06-24T22:52:32Z,2022-06-24T22:53:14Z,2022-06-24T22:56:02Z,SUCCEEDED,1910004,122300,3.711,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-10, 105.129 ,14.90,,,10,,43,2022-06-26T01:18:26Z,2022-06-26T01:18:57Z,2022-06-26T01:21:51Z,SUCCEEDED,1914654,212071,4.458,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-100, 1795.829 ,91.99,,,100,,403,2022-06-26T00:16:38Z,2022-06-26T01:33:28Z,2022-06-26T02:11:37Z,SUCCEEDED,1914417,251986,95.217,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-100-active, 1798.546 ,89.56,,,100,,403,2022-07-01T23:43:08Z,2022-07-02T06:39:50Z,2022-07-02T07:17:43Z,SUCCEEDED,1945503,12054,83.998,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-100-active-all, 1774.210 ,94.68,,,100,,403,2022-07-02T21:39:57Z,2022-07-03T03:08:13Z,2022-07-03T03:45:30Z,SUCCEEDED,1949684,26569,84.284,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-110, 2074.881 ,92.92,,,110,,443,2022-06-26T00:16:39Z,2022-06-26T01:39:34Z,2022-06-26T02:22:55Z,SUCCEEDED,1914420,107013,120.053,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-120, 2500.172 ,102.50,,,120,,483,2022-06-26T00:16:38Z,2022-06-26T00:47:42Z,2022-06-26T01:39:03Z,SUCCEEDED,1914418,73166,127.165,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-20, 177.953 ,20.12,,,20,,83,2022-06-26T00:47:39Z,2022-06-26T00:48:21Z,2022-06-26T00:53:07Z,SUCCEEDED,1914555,168832,7.477,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-30, 264.054 ,41.58,,,30,,123,2022-06-26T00:17:55Z,2022-06-26T01:56:08Z,2022-06-26T02:02:58Z,SUCCEEDED,1914429,51328,14.306,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-40, 343.404 ,44.86,,,40,,163,2022-06-26T00:17:32Z,2022-06-26T14:34:51Z,2022-06-26T14:43:38Z,SUCCEEDED,1914423,155870,17.519,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-50, 504.381 ,48.89,,,50,,203,2022-06-26T00:16:38Z,2022-06-26T15:09:17Z,2022-06-26T15:21:24Z,SUCCEEDED,1914414,219319,17.109,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-60, 784.996 ,55.15,,,60,,243,2022-06-26T00:16:41Z,2022-06-26T15:36:59Z,2022-06-26T15:54:08Z,SUCCEEDED,1914421,243474,36.885,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-70, 1014.796 ,60.51,,,70,,283,2022-06-26T00:16:38Z,2022-06-26T00:55:33Z,2022-06-26T01:17:48Z,SUCCEEDED,1914416,187346,30.161,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-80, 1260.491 ,79.30,,,80,,323,2022-06-26T00:16:39Z,2022-06-27T01:40:42Z,2022-06-27T02:07:39Z,SUCCEEDED,1914419,36458,62.468,16,16,6
u-ch427-n96-start-paper-ms-x0-prec-90, 1503.378 ,88.32,,,90,,363,2022-06-26T00:16:38Z,2022-06-26T15:54:59Z,2022-06-26T16:27:10Z,SUCCEEDED,1914415,6291,84.474,16,16,6
u-ch427-n96-start-paper-no-xios,,,,,0,,7,2022-09-12T23:32:18Z,2022-09-12T23:32:27Z,2022-09-13T21:35:55Z,EXIT,2314085,130498,,16,16,6
u-ch427-n96-start-paper-no-xios2,,,,,0,,7,2022-09-09T21:56:41Z,2022-09-09T21:56:50Z,2022-09-09T21:56:56Z,EXIT,2300625,12876,,16,16,6
u-ch427-n96-start-paper-prec-00, 59.533 ,10.57,,,0,,7,2022-06-26T22:23:36Z,2022-06-26T22:34:35Z,2022-06-26T22:35:47Z,SUCCEEDED,1918499,224470,0.524,16,16,6
u-ch427-n96-start-paper-x0-00, 61.566 ,11.40,,,0,,7,2022-07-02T21:37:33Z,2022-07-02T21:38:06Z,2022-07-02T21:39:20Z,SUCCEEDED,1949679,113052,0.524,16,16,6
u-ch427-n96-start-paper-x0-01, 61.365 ,9.53,,,1,,7,2022-06-15T15:06:37Z,2022-06-15T15:07:02Z,2022-06-15T15:08:30Z,SUCCEEDED,1826539,57673,0.593,16,16,6
u-ch427-n96-start-paper-x0-02, 63.755 ,11.65,,,2,,11,2022-06-15T20:16:58Z,2022-06-15T20:23:05Z,2022-06-15T20:24:37Z,SUCCEEDED,1828117,5372,0.605,16,16,6
u-ch427-n96-start-paper-x0-03, 66.494 ,12.49,,,3,,15,2022-06-15T20:17:06Z,2022-06-15T20:27:07Z,2022-06-15T20:28:46Z,SUCCEEDED,1828118,30623,0.704,16,16,6
u-ch427-n96-start-paper-x0-04, 67.676 ,12.56,,,4,,19,2022-06-15T20:17:18Z,2022-06-15T20:19:06Z,2022-06-15T20:20:46Z,SUCCEEDED,1828121,181503,0.650,16,16,6
u-ch427-n96-start-paper-x0-05, 66.000 ,13.00,,,5,,23,2022-06-15T20:17:29Z,2022-06-15T20:20:09Z,2022-06-15T20:22:07Z,SUCCEEDED,1828122,132818,0.654,16,16,6
